"","mean","se_mean","sd","5%","95%","n_eff","Rhat","politician_id_numeric","fullname"
"alpha[92,27]",0.284853972820357,0.150329633722515,1.06674195368902,-1.47316639905849,2.22494748263662,50.3534872089893,1.03891867329529,92,"Tom Marino"
"alpha[92,28]",0.608028800136677,0.0439912979251738,0.707464431098392,-0.462459439797666,1.88095527181843,258.628075702874,1.0051654629342,92,"Tom Marino"
"alpha[92,29]",0.205024913436646,0.0850209121720012,0.971708101056923,-1.42704701821734,1.72335442935252,130.623142175899,1.03022077121418,92,"Tom Marino"
"alpha[92,30]",0.0982808969880448,0.0620278072111379,0.993911367348064,-1.56880186539323,1.77552945513338,256.757098062643,1.00053870078921,92,"Tom Marino"
"alpha[92,31]",0.784251850923721,0.0552847263052396,0.580821674457562,0.0414512193011557,1.83584342714282,110.376165183417,1.01131671184389,92,"Tom Marino"
"alpha[92,32]",-0.141464163645526,0.0446863208502848,0.911808732303018,-1.57851330127891,1.41975087841417,416.349737572517,1.00314299468681,92,"Tom Marino"
"alpha[93,1]",-0.136506590607294,0.0952602083945301,1.03268082454836,-1.79811463603974,1.55433230565581,117.519293305755,1.01021539654986,93,"Lou Barletta"
"alpha[93,2]",0.0931921945740042,0.0535421300128845,0.94263613949781,-1.43144839975148,1.67640192120011,309.953741755385,0.999591123358314,93,"Lou Barletta"
"alpha[93,3]",0.161087282711607,0.0921893445106687,0.985211410852605,-1.40287852158477,1.62176571947876,114.208233032603,1.00699907952886,93,"Lou Barletta"
"alpha[93,4]",-0.0890074191670322,0.0674650987085447,0.923577268480593,-1.59764530569745,1.43216948090688,187.408010554293,1.03288781590524,93,"Lou Barletta"
"alpha[93,5]",0.0422907824223004,0.0611243363903401,0.892007918896179,-1.29463779564837,1.54499540370127,212.965427042615,1.00016456434236,93,"Lou Barletta"
"alpha[93,6]",0.212715943136644,0.0972785285974017,0.93125941929495,-1.16741689654182,1.81828421870129,91.6447036103363,1.01981975257174,93,"Lou Barletta"
"alpha[93,7]",0.173852827333717,0.058586313398815,0.932026397569288,-1.29146290160609,1.72372706551433,253.083647496678,1.00919292689965,93,"Lou Barletta"
"alpha[93,8]",-0.0897805419714078,0.13604629051508,0.980194299334865,-1.74749024844232,1.40705555360521,51.9099888355496,1.03813741740483,93,"Lou Barletta"
"alpha[93,9]",0.738485450444851,0.0926189613807317,0.821837167961763,-0.757893737875522,2.1163179489084,78.7357092515758,1.02484311209091,93,"Lou Barletta"
"alpha[93,10]",0.277811083294777,0.181396144894756,0.95268602978633,-1.17089055250451,2.17538741684267,27.583126266129,1.07822608150707,93,"Lou Barletta"
"alpha[93,11]",0.214385904221815,0.0780912619168259,0.999738164632391,-1.46704984629785,1.78504918047852,163.895738372122,1.0242007832961,93,"Lou Barletta"
"alpha[93,12]",0.139740106564163,0.0470356195387619,0.891533914043592,-1.32550302636005,1.65721970657519,359.270864730714,1.02296708325379,93,"Lou Barletta"
"alpha[93,13]",0.138765542874395,0.0532155486130475,0.915501490934778,-1.35223003089822,1.73664458706648,295.96545567224,1.00428267973689,93,"Lou Barletta"
"alpha[93,14]",-1.18264589449649,0.720271519709297,1.08281727199778,-2.61210370091155,0.9026452367773,2.26004904514122,1.21775781630603,93,"Lou Barletta"
"alpha[93,15]",-0.508309562492124,0.365435596746333,1.26610792066142,-2.69673373685563,1.5258630403686,12.0038276933882,1.22952921390396,93,"Lou Barletta"
"alpha[93,16]",0.35696042866877,0.0264028901505381,0.222964572964574,0.0542410718231412,0.730774531372461,71.3130134289329,1.02279146699495,93,"Lou Barletta"
"alpha[93,17]",0.831158846875031,0.0597816573908756,0.669361208409214,-0.0586034502921861,2.10811744498245,125.367561183962,1.00855708593158,93,"Lou Barletta"
"alpha[93,18]",0.501561227118559,0.0381413426382081,0.739679996835941,-0.603556192586349,1.85026131626987,376.093471548831,1.00047931927553,93,"Lou Barletta"
"alpha[93,19]",0.958451889543818,0.0384287765838651,0.649076519998691,0.0222572851366919,2.11902653464652,285.284831552704,0.999784162052756,93,"Lou Barletta"
"alpha[93,20]",0.504808497580133,0.0542144772390737,0.804238013933707,-0.669881889221461,1.9362545849338,220.058751765133,1.02884986235297,93,"Lou Barletta"
"alpha[93,21]",0.00182296064981249,0.0696127518163125,0.941355179684904,-1.49698325669806,1.5510769236957,182.864511167268,1.01326172545672,93,"Lou Barletta"
"alpha[93,22]",0.441090446038487,0.0519276367847388,0.787046592171703,-0.870799040763257,1.72757033749034,229.722624246755,1.00852729379518,93,"Lou Barletta"
"alpha[93,23]",0.180178189719096,0.0633227744106694,0.935682147601849,-1.3179176769563,1.71520831092612,218.341765383057,1.00338734069929,93,"Lou Barletta"
"alpha[93,24]",1.09840035732785,0.038787250906512,0.596648510475655,0.23977618092714,2.17807770105579,236.624180246705,1.01006669624306,93,"Lou Barletta"
"alpha[93,25]",0.697046941817687,0.0676333868377292,0.75351936554097,-0.43863428611204,2.07260133554855,124.12708732329,1.02709183655073,93,"Lou Barletta"
"alpha[93,26]",0.201242704193718,0.0736097715505738,0.933564631676194,-1.19480109144386,1.77239711911172,160.848805547926,1.02913647438882,93,"Lou Barletta"
"alpha[93,27]",-0.219126793461619,0.306545821828131,1.09321295499304,-1.97292767258724,1.55715085610282,12.7179975486857,1.12756179839771,93,"Lou Barletta"
"alpha[93,28]",0.564940508087815,0.0580616402951686,0.714605841620937,-0.486699988262758,1.83355884729641,151.479729998921,1.02635288345096,93,"Lou Barletta"
"alpha[93,29]",0.332785376685599,0.117763500537153,0.978916810920873,-1.25002925019535,1.76780334625808,69.0987450783572,1.02579887489681,93,"Lou Barletta"
"alpha[93,30]",-0.125191090666213,0.144223202170995,1.06603389605429,-1.89453998494083,1.61047106172963,54.6351022237452,1.04535364811789,93,"Lou Barletta"
"alpha[93,31]",0.759973504106651,0.0311992013145034,0.554103062942259,0.0502526829745661,1.8751530897223,315.423574368215,1.00705005772227,93,"Lou Barletta"
"alpha[93,32]",0.00857245186481889,0.0660445138952773,0.95355096675463,-1.5881679007189,1.62133033299063,208.455964294448,1.0038331547622,93,"Lou Barletta"
"alpha[94,1]",-0.449707412675029,0.0792287852488007,1.03045670673337,-2.02785319079182,1.39531757631753,169.158375511124,1.00030587363524,94,"David Cicilline"
"alpha[94,2]",-0.195340459879687,0.0545854420111059,0.927445078144923,-1.63531377138811,1.32926780085984,288.684016330361,1.01289286333877,94,"David Cicilline"
"alpha[94,3]",0.0104421218671143,0.0470849854713052,0.909112579425287,-1.45615942787149,1.4903886473488,372.795320984466,1.01108233411148,94,"David Cicilline"
"alpha[94,4]",0.566246061332244,0.0829837172724718,0.822342900691951,-0.793502785607507,1.83063046656015,98.2019529044845,1.03319575483529,94,"David Cicilline"
"alpha[94,5]",-0.750890685181648,0.682546289050667,0.970455803423307,-2.1996745171297,1.06047134084455,2.02156310805776,1.32705640597804,94,"David Cicilline"
"alpha[94,6]",-0.588442233968922,0.824811608168225,1.01376091539658,-2.15989057022562,1.15793410464613,1.51064200960309,1.51260571830672,94,"David Cicilline"
"alpha[94,7]",-1.15503715848106,0.0442348112095739,0.597017752519524,-2.07739215579052,-0.0782403718282006,182.157112880571,1.01145474606968,94,"David Cicilline"
"alpha[94,8]",-0.299028342250689,0.106524677580524,0.821825427003219,-1.67035278917706,1.04784183325487,59.5194201174812,1.03454634723567,94,"David Cicilline"
"alpha[94,9]",-0.654731069590871,0.0505417979519228,0.440764594878771,-1.40144491790247,0.0640881761040401,76.0522433490922,1.00595781443479,94,"David Cicilline"
"alpha[94,10]",0.198949776328015,0.0533322898404437,0.825932471595516,-1.19206412718627,1.5155789704389,239.832823424401,1.00293189583653,94,"David Cicilline"
"alpha[94,11]",-0.120799221725396,0.0523742063962115,0.946189033620089,-1.62359006979293,1.43675085597456,326.378024801968,1.02029206264699,94,"David Cicilline"
"alpha[94,12]",0.312045895130546,0.0508525870564642,0.847889590059931,-1.0478141355197,1.74164499586606,278.00493322884,1.01073682995361,94,"David Cicilline"
"alpha[94,13]",0.208477521360337,0.0628332765347165,0.938329675490824,-1.34416777183785,1.71212792862769,223.013671956653,1.00143719476897,94,"David Cicilline"
"alpha[94,14]",-0.166192446332816,0.0585739772848631,0.927490738425114,-1.73398456072736,1.2672248288195,250.731982338769,1.01261906297869,94,"David Cicilline"
"alpha[94,15]",0.0324556351877929,0.0725752139226093,0.956228247852794,-1.5811068697717,1.60973338822955,173.598708042926,1.00406778005545,94,"David Cicilline"
"alpha[94,16]",-0.992463654546569,0.0317666222709257,0.340549461879671,-1.61241328650842,-0.499492442657013,114.926007265856,1.02950748198973,94,"David Cicilline"
"alpha[94,17]",-1.39542138862732,0.0341247973515517,0.570504065081637,-2.47130073387029,-0.553100951589999,279.497111874062,1.0108929185102,94,"David Cicilline"
"alpha[94,18]",-0.534952625450756,0.449720677302665,0.599941508484698,-1.50292620625164,0.400169496621394,1.77963979833678,1.37968067480016,94,"David Cicilline"
"alpha[94,19]",-1.12000417964595,0.229331026986198,0.516255905633349,-2.07259437327233,-0.409055957529551,5.06762457641939,1.07942279801708,94,"David Cicilline"
"alpha[94,20]",-0.39776643214327,0.700436689531884,0.855881558392774,-1.67262896343189,1.14415002320778,1.49310229849857,1.55518400431385,94,"David Cicilline"
"alpha[94,21]",0.141183732036035,0.10448766307425,0.982981362666809,-1.44107835592788,1.77166860948888,88.5035182251932,1.04069454388519,94,"David Cicilline"
"alpha[94,22]",-0.8602718300081,0.16627404421675,0.760810285087282,-2.13944652843707,0.379597780947594,20.9364878713881,1.08032090166194,94,"David Cicilline"
"alpha[94,23]",0.139936973509454,0.0876523208854727,0.948839895487863,-1.40880247221727,1.72454645307695,117.181494906609,1.01470615383547,94,"David Cicilline"
"alpha[94,24]",-1.38154852829317,0.0288718105948614,0.493193499033358,-2.25829100242667,-0.641853619120074,291.800913224153,1.0015601182788,94,"David Cicilline"
"alpha[94,25]",-0.380067339637063,0.257502029605662,0.466650252231532,-1.08752948861811,0.428123118377912,3.28414026063524,1.26624666212902,94,"David Cicilline"
"alpha[94,26]",-0.00410717140862727,0.0809510751216196,0.907443070446417,-1.43787779926584,1.47108725179115,125.658981417539,1.0236322392453,94,"David Cicilline"
"alpha[94,27]",-0.175258301065005,0.0681091928276865,0.957451807471391,-1.63228487391291,1.37796431314089,197.616125345912,1.01640770160287,94,"David Cicilline"
"alpha[94,28]",0.42453547036257,0.0966538962698256,0.676010095080046,-0.558750451865715,1.66636416935998,48.9178804441138,1.0635586750809,94,"David Cicilline"
"alpha[94,29]",-0.0932555630767666,0.0654442435741035,0.942298105552636,-1.68217286229113,1.43346772861467,207.316434588992,1.01189137777158,94,"David Cicilline"
"alpha[94,30]",-0.0682089092233353,0.194666070150279,1.03023733752022,-1.69306773801136,1.52821318826224,28.0087706659474,1.06878289501565,94,"David Cicilline"
"alpha[94,31]",-1.19608711172498,0.0263663887436801,0.39984807479056,-1.94968338638295,-0.632948230218329,229.979283508432,1.01629498646684,94,"David Cicilline"
"alpha[94,32]",0.0555501212075435,0.0491322235191114,0.984127715242447,-1.4935127095566,1.75977839120858,401.208464986897,1.00168183936063,94,"David Cicilline"
"alpha[95,1]",-0.048881853003627,0.130088719889449,1.08402772991203,-1.91408189520124,1.6260556757171,69.4386874884613,1.03532764272793,95,"Tim Scott"
"alpha[95,2]",-0.0479075740609876,0.0785086710513695,1.00328111775748,-1.56164975029747,1.69414948472255,163.308964661247,1.00138023667175,95,"Tim Scott"
"alpha[95,3]",-0.167623879592256,0.181354561766434,1.03414752790666,-1.92891387977485,1.50699475205521,32.5168170684386,1.0869846118121,95,"Tim Scott"
"alpha[95,4]",0.309518922115243,0.0740225554394383,0.912546747704773,-1.1426608143797,1.74441289457172,151.978479565714,1.02046855809565,95,"Tim Scott"
"alpha[95,5]",0.245717940502727,0.0906915555619924,0.969594642572414,-1.18388164597163,1.94237757540032,114.30012679713,1.02720978621185,95,"Tim Scott"
"alpha[95,6]",0.333774739703119,0.0574942974122317,0.866291426329043,-1.05695924071744,1.76464835624481,227.027512149559,1.00848196257464,95,"Tim Scott"
"alpha[95,7]",0.219478793204613,0.0567008214377332,0.935320256503477,-1.29314757080688,1.79918105272326,272.108418907084,0.999919905007023,95,"Tim Scott"
"alpha[95,8]",0.222674265033818,0.0455108053811267,0.918415332002446,-1.25523672650936,1.81998984783653,407.238855570328,1.00636147175401,95,"Tim Scott"
"alpha[95,9]",0.745578699558863,0.0459431281745436,0.734231215779126,-0.372158408209649,2.0778464540099,255.402159431744,1.02595793554549,95,"Tim Scott"
"alpha[95,10]",0.072971913701508,0.0496659317309238,0.96054379198516,-1.45586955359362,1.65933189777951,374.039238819387,1.00031505290204,95,"Tim Scott"
"alpha[95,11]",0.440175698049928,0.397208348130462,0.929660963825702,-1.11907267407631,1.94311446966924,5.47787926441315,1.1025937311022,95,"Tim Scott"
"alpha[95,12]",-0.672544159022813,0.0333118684293775,0.646089033986262,-1.83616977002891,0.264938127745003,376.172249939966,1.00844776050978,95,"Tim Scott"
"alpha[95,13]",0.0831963263961485,0.0953759570835781,0.994959594436053,-1.43522672767369,1.73743096225703,108.826101206025,1.01971370236081,95,"Tim Scott"
"alpha[95,14]",0.110352494158488,0.0499362166311547,0.888667898191033,-1.35541566902106,1.55220367088301,316.699745001927,1.01628762061024,95,"Tim Scott"
"alpha[95,15]",0.0447338415081455,0.0450352086201339,0.898259074313667,-1.40520231286377,1.57253845590962,397.831226394622,1.0008903374079,95,"Tim Scott"
"alpha[95,16]",1.16677009473121,0.0329720402099321,0.592787965022936,0.313946569975496,2.26764442699461,323.226615042732,1.00388078853539,95,"Tim Scott"
"alpha[95,17]",0.801524870418097,0.0571310018796101,0.65324046776162,-0.125494515499116,2.05244690905231,130.738194168414,1.01298470414136,95,"Tim Scott"
"alpha[95,18]",0.662524316905504,0.0851778583487059,0.875844546619642,-0.824898242757834,2.06971441476385,105.730583228414,1.01981655668954,95,"Tim Scott"
"alpha[95,19]",0.727892263894059,0.064557192249229,0.644598245338677,-0.098029353211168,2.00456117957841,99.6985795538862,1.05454371800954,95,"Tim Scott"
"alpha[95,20]",0.331706212045776,0.067265588770894,0.875205436589811,-1.02641554558539,1.87404724070457,169.291096408579,1.01406807350245,95,"Tim Scott"
"alpha[95,21]",0.178449975848809,0.0618411591063261,0.957755557071732,-1.41658280468252,1.74685478352684,239.85795071206,1.00134135914936,95,"Tim Scott"
"alpha[95,22]",0.43139010114977,0.176108820160778,1.00895973653802,-1.12199363237237,2.61747402702715,32.8235429174698,1.05946674335407,95,"Tim Scott"
"alpha[95,23]",0.20963162611753,0.0636909879898899,0.987092379029316,-1.49898854398006,1.68625142285088,240.192601599189,1.01209212644191,95,"Tim Scott"
"alpha[95,24]",0.998400629282302,0.0339927099144556,0.604476385521613,0.118310329758116,2.10564486270226,316.218374965419,1.0018248259198,95,"Tim Scott"
"alpha[95,25]",0.742080498924993,0.0429704935461793,0.703947153272481,-0.371933398038322,1.94725949199831,268.373376504805,1.01116377240772,95,"Tim Scott"
"alpha[95,26]",0.251094669557284,0.0698922365726,0.945782477115699,-1.33991952482834,1.83020170667627,183.115307377057,1.00715443565195,95,"Tim Scott"
"alpha[95,27]",0.0143533463173392,0.0959364058544454,0.990995587779303,-1.60222464337213,1.65925581919031,106.702981225335,1.00789796872702,95,"Tim Scott"
"alpha[95,28]",-0.749219321255051,0.0513350158759156,0.280242633143923,-1.27075339250934,-0.321760992296656,29.8016979396781,1.09613412121696,95,"Tim Scott"
"alpha[95,29]",0.267821619847735,0.228154413463179,0.960689034742884,-1.18541305694426,1.83809544405227,17.7299666581628,1.04837589381796,95,"Tim Scott"
"alpha[95,30]",0.108898069861565,0.0492409591738329,0.933789033700132,-1.39662386146388,1.69441872247644,359.620574556996,1.00193900545153,95,"Tim Scott"
"alpha[95,31]",0.083969940662102,0.0165489905247381,0.190145966774869,-0.179250505259484,0.425874231869165,132.017413960794,1.01100679460355,95,"Tim Scott"
"alpha[95,32]",-0.112742930921198,0.0703183749149688,0.888485884807719,-1.46928317206336,1.38963991584182,159.647975041601,1.01805087867138,95,"Tim Scott"
"alpha[96,1]",0.00594176568822086,0.0526152731028098,0.90569951112593,-1.50075533460866,1.4661198911269,296.308840271077,1.0017520292767,96,"Jeff Duncan"
"alpha[96,2]",0.0841714222281488,0.053230515188883,0.952766728977684,-1.45300886795888,1.50726447231933,320.369989501523,1.00830559498731,96,"Jeff Duncan"
"alpha[96,3]",-0.558828546661457,0.474402386384429,1.07380944727699,-2.31993659839629,1.18083646361483,5.12342886904167,1.14596167702441,96,"Jeff Duncan"
"alpha[96,4]",-0.0613689348763949,0.0558254990067034,0.817711782756414,-1.37863371265227,1.35617896141703,214.553342081608,1.00470346234545,96,"Jeff Duncan"
"alpha[96,5]",-0.518644573060477,0.0835520319295728,0.712587569523388,-1.58486037725753,0.712861195900729,72.7381836665742,1.03183019627479,96,"Jeff Duncan"
"alpha[96,6]",-0.569554320302746,0.11834370047378,0.651702043820865,-1.60238656803634,0.54725237138341,30.3254934189697,1.0588098164899,96,"Jeff Duncan"
"alpha[96,7]",-0.482209689487176,0.10558133154799,0.806467628637439,-1.62546034604436,0.915631117568458,58.3444579761705,1.01739040991228,96,"Jeff Duncan"
"alpha[96,8]",0.44953600547232,0.0557824735180558,0.916292641660121,-1.05694877554139,1.92563537496635,269.819207297426,1.03097644120127,96,"Jeff Duncan"
"alpha[96,9]",0.809941074318797,0.0450962136189556,0.709451948808724,-0.284680090996608,2.02989971480539,247.494649169075,1.01508624451924,96,"Jeff Duncan"
"alpha[96,10]",0.0260678851287307,0.0535071909047504,0.862187243238459,-1.43648843952037,1.39312347544302,259.644353795344,1.00085142379926,96,"Jeff Duncan"
"alpha[96,11]",0.182964333088929,0.236315298007107,0.921820239618706,-1.26880414135565,1.8333020650897,15.2162909906982,1.05210359859749,96,"Jeff Duncan"
"alpha[96,12]",-0.571845669034382,0.055864288109927,0.882155331130131,-2.06722872230938,0.823168978244833,249.357013826242,1.00216383101127,96,"Jeff Duncan"
"alpha[96,13]",-0.1072213197666,0.180639569518592,0.968885061820668,-1.75129462933291,1.57341636942794,28.7686008633719,1.03503405583508,96,"Jeff Duncan"
"alpha[96,14]",0.00725998853724389,0.0621644357928261,0.92884414666872,-1.54150320924834,1.58675669290863,223.255262439785,1.01058547687937,96,"Jeff Duncan"
"alpha[96,15]",0.0890290441106309,0.0703344647518981,0.912008777989312,-1.30666973397905,1.57692558903457,168.136368539481,1.0034928562104,96,"Jeff Duncan"
"alpha[96,16]",0.556700311087681,0.0255216541805366,0.314434271142319,0.15182741887786,1.12849582145398,151.7896329231,1.00627507867468,96,"Jeff Duncan"
"alpha[96,17]",0.858678834197934,0.0737351211493352,0.661023568768777,-0.127224918893517,2.03924682649198,80.3683575105655,1.02925804265168,96,"Jeff Duncan"
"alpha[96,18]",0.562234357352254,0.0544254016158177,0.753965116196755,-0.62307878343253,1.86755302256816,191.910713728315,1.00932810425907,96,"Jeff Duncan"
"alpha[96,19]",0.482377883226455,0.0355266471157373,0.451419013634563,-0.100890926989908,1.3940469122658,161.454907666207,1.01780729254652,96,"Jeff Duncan"
"alpha[96,20]",0.44636669755368,0.0577366163579158,0.814056720419379,-0.851910314614588,1.83948735304571,198.795557427574,1.02434484557036,96,"Jeff Duncan"
"alpha[96,21]",0.227607810738454,0.0701743538759806,0.987927975054933,-1.39651072462898,1.76963302249153,198.19546900948,0.999701295620027,96,"Jeff Duncan"
"alpha[96,22]",0.482758663694233,0.194168779251037,0.853333102696403,-0.913392744510299,1.89778481341921,19.3142739045935,1.1011140449409,96,"Jeff Duncan"
"alpha[96,23]",0.0922836693978486,0.0626287092838059,0.898333386838863,-1.3387423443535,1.58019460614383,205.744464052042,1.01516009617641,96,"Jeff Duncan"
"alpha[96,24]",0.506344989478783,0.0351457217331603,0.372818372147772,0.016186912159124,1.21581118583538,112.525170415334,1.01292791698303,96,"Jeff Duncan"
"alpha[96,25]",0.355143761344414,0.30460068947024,0.716482126990131,-0.787967093786809,1.58596609069206,5.53285078949784,1.11731981257993,96,"Jeff Duncan"
"alpha[96,26]",-0.621359323968741,0.108712688945329,0.941294988375076,-2.06552558317972,0.920195575155367,74.9706052632662,1.03926694224954,96,"Jeff Duncan"
"alpha[96,27]",0.129525062918576,0.0626173464312518,0.928571940298714,-1.33934990455536,1.69062456308199,219.908387091844,1.00955218847384,96,"Jeff Duncan"
"alpha[96,28]",-1.43459813040659,0.0300409631221705,0.422814488818158,-2.19023418020777,-0.84183595475627,198.094317614171,1.02137041484778,96,"Jeff Duncan"
"alpha[96,29]",0.222971675537005,0.0648592691592602,0.854987712097227,-1.1266583199866,1.6547369078192,173.770337568632,1.02391826352517,96,"Jeff Duncan"
"alpha[96,30]",-0.241835200835675,0.180600845090785,0.880872121769793,-1.66644877094473,1.2191483139479,23.7895471233238,1.03918699981008,96,"Jeff Duncan"
"alpha[96,31]",0.121953721475605,0.0191947022826575,0.197064753633371,-0.141990481746188,0.504461708119411,105.403528248071,1.02458560171976,96,"Jeff Duncan"
"alpha[96,32]",0.0664922763333645,0.0823247671480916,0.968969075659469,-1.42334177229236,1.75761214169672,138.534777586215,1.00123373614697,96,"Jeff Duncan"
"alpha[97,1]",-0.170222230252603,0.113555764419743,1.03394758440619,-1.83775304365832,1.46286035743455,82.904609021709,1.01402883805619,97,"Trey Gowdy"
"alpha[97,2]",-0.00337008962793944,0.0518463444332057,0.911160393007187,-1.51196745472371,1.50748315073189,308.854110087577,1.00866314671827,97,"Trey Gowdy"
"alpha[97,3]",-0.467995521636299,0.457994595663791,1.14890861222838,-2.30872884807103,1.48681351895475,6.29289177944648,1.11892285793986,97,"Trey Gowdy"
"alpha[97,4]",0.202199249720201,0.228682331928283,0.99709494282535,-1.62804503800581,1.83100534375638,19.0111243607777,1.06062307335933,97,"Trey Gowdy"
"alpha[97,5]",-0.0844413127463554,0.736317394274629,0.978161021084192,-1.57929821017198,1.49716268169176,1.76478004717031,1.42057306876466,97,"Trey Gowdy"
"alpha[97,6]",-0.280033401474757,0.742427654965482,0.975720170898202,-1.66446619067925,1.49964709589596,1.72719863036367,1.39705365735628,97,"Trey Gowdy"
"alpha[97,7]",-0.471282383300662,0.0751763268592344,0.880572018791064,-1.80608096076739,1.091510179866,137.204248056595,1.00554919242939,97,"Trey Gowdy"
"alpha[97,8]",0.337766294673352,0.062567055598676,0.90599607036764,-1.14483493077419,1.7418358123076,209.682020484938,1.0030422672487,97,"Trey Gowdy"
"alpha[97,9]",0.837821341346947,0.0536032733650554,0.759803516963917,-0.20926596221952,2.2043955514681,200.918522700337,1.02129598913116,97,"Trey Gowdy"
"alpha[97,10]",0.303741068908929,0.0488327537010267,0.87769552208037,-1.16283291941969,1.75454631554728,323.046719501061,1.0137980427368,97,"Trey Gowdy"
"alpha[97,11]",0.475660160305861,0.250957356781981,0.954552479903729,-1.10082049692705,2.028767058527,14.4677087555802,1.07901302447009,97,"Trey Gowdy"
"alpha[97,12]",-0.885761907109464,0.122830880025983,0.748942754661511,-2.27179770852225,0.211553489970499,37.1776659363621,1.06407414185667,97,"Trey Gowdy"
"alpha[97,13]",0.0390505763121402,0.186964183990841,1.00649936914256,-1.69704260004882,1.68827023473684,28.9807871538754,1.05632762787252,97,"Trey Gowdy"
"alpha[97,14]",0.0328265749490497,0.109556161467998,1.01956935968389,-1.654926949057,1.68202623369735,86.6083841628644,1.00908377267966,97,"Trey Gowdy"
"alpha[97,15]",0.118174423138612,0.0575072225367116,0.931546059418088,-1.3138693472501,1.72165448032497,262.400030196256,1.00835650801945,97,"Trey Gowdy"
"alpha[97,16]",0.521216753763789,0.0214407383001253,0.307063608802483,0.124921196038765,1.09018495676328,205.105462760554,1.00395013687986,97,"Trey Gowdy"
"alpha[97,17]",0.877963789736893,0.0678956320748099,0.633189200391863,-0.0750487103254979,1.96704997192476,86.972774866775,1.0204247254788,97,"Trey Gowdy"
"alpha[97,18]",0.619964224403683,0.128501343318412,0.827398095205293,-0.625192291716564,2.08592600630734,41.4585108047328,1.03397702551134,97,"Trey Gowdy"
"alpha[97,19]",0.92231103313868,0.0744813379151728,0.621896351549054,0.0311441898288323,1.9745784161688,69.7173834469008,1.01849774154446,97,"Trey Gowdy"
"alpha[97,20]",0.362025596490444,0.0523923035275458,0.772061119112006,-0.930903542372357,1.5985036787181,217.15427179116,1.0109865507535,97,"Trey Gowdy"
"alpha[97,21]",0.134627783428592,0.0666668634575825,0.956816034447491,-1.4265170263809,1.76007679625713,205.985591764967,1.00186877036175,97,"Trey Gowdy"
"alpha[97,22]",0.35601950967215,0.0969200699224479,0.862489766502968,-1.01722163717321,1.78201762275777,79.1918455296973,1.02006988711002,97,"Trey Gowdy"
"alpha[97,23]",0.060155661909134,0.0487118075801372,0.90850074654112,-1.37169353574349,1.59552797412538,347.842053273268,1.00644359260527,97,"Trey Gowdy"
"alpha[97,24]",0.571701493522932,0.028985679500037,0.401310124060571,0.0271797002639641,1.32178605349506,191.687264799151,1.00163523536638,97,"Trey Gowdy"
"alpha[97,25]",0.749226618964249,0.112661100008188,0.77335764167962,-0.446549593824939,2.10638845894793,47.1208143961375,1.03899109171811,97,"Trey Gowdy"
"alpha[97,26]",-0.562813514573381,0.172528191221351,0.974689086762117,-2.15890745733103,1.0769634792415,31.9162654502499,1.07356154356671,97,"Trey Gowdy"
"alpha[97,27]",0.140078563481775,0.068759515197289,0.951355634281559,-1.39588947352574,1.74601604398954,191.434486314847,1.00315040351507,97,"Trey Gowdy"
"alpha[97,28]",-0.705575441915796,0.0747990446178633,0.303336766903049,-1.25452270754741,-0.203676965570227,16.4459136440755,1.14523308116317,97,"Trey Gowdy"
"alpha[97,29]",0.41867937477071,0.0585761052453341,0.873509531286518,-1.00161338510814,1.83164130805269,222.379276320583,1.01314441191813,97,"Trey Gowdy"
"alpha[97,30]",0.195578454130027,0.199885994801899,0.931703498413996,-1.30402459941818,1.81265395267355,21.7265475579068,1.0496459266964,97,"Trey Gowdy"
"alpha[97,31]",0.095182049247924,0.0195676855521642,0.199924000182559,-0.166301943172699,0.4768150997727,104.388088262871,1.01750205659509,97,"Trey Gowdy"
"alpha[97,32]",-0.0603562935805798,0.0600321365674794,0.933204141100175,-1.47753873362266,1.5767168978252,241.649395985135,1.01572793926159,97,"Trey Gowdy"
"alpha[98,1]",0.155955438262896,0.105166510942764,0.883064421119077,-1.17071463253692,1.67932433104803,70.5066114553449,1.04758542657267,98,"Mick Mulvaney"
"alpha[98,2]",0.0372746472774051,0.124347281166432,0.912281594502132,-1.43388489638231,1.52304219996438,53.8251486697048,1.02836397090684,98,"Mick Mulvaney"
"alpha[98,3]",-0.0713985495092467,0.175759284603665,1.00459972380013,-1.78633035140979,1.49117987519609,32.6700317427423,1.07373886214871,98,"Mick Mulvaney"
"alpha[98,4]",0.524480530891094,0.0709705904326687,0.90626901237998,-1.01299714749822,2.03573041415986,163.063749620438,1.03402715675098,98,"Mick Mulvaney"
"alpha[98,5]",0.0399156428064825,0.57687070533777,0.885033407452327,-1.1997999315672,1.64804504433758,2.35376097700586,1.31436507998609,98,"Mick Mulvaney"
"alpha[98,6]",0.0834356028160321,0.60185639950107,0.917025007537403,-1.30361633248986,1.65844038317665,2.32154225567642,1.23477064101798,98,"Mick Mulvaney"
"alpha[98,7]",-1.09168482730627,0.0896328968725961,0.756309761642562,-2.13590176594659,0.289382587146809,71.1974675294859,1.01410059606309,98,"Mick Mulvaney"
"alpha[98,8]",-0.301218540032407,0.117350238243175,0.885454470155789,-1.71669703984881,1.19650028528158,56.9330589115892,1.00769919856028,98,"Mick Mulvaney"
"alpha[98,9]",0.277888811700104,0.149135171099589,0.550782090645617,-0.457018159630118,1.3270613176106,13.6395319286266,1.11989235807424,98,"Mick Mulvaney"
